money_source,cycle,politician_name,district_run_for,house,sector,amount_raised
p,2008,Mike Enzi (R),WYS2,s,Lawyers & Lobbyists,21000
p,2008,Mike Enzi (R),WYS2,s,Misc Business,118500
i,2008,Mike Enzi (R),WYS2,s,Misc Business,29225
i,2008,Mike Enzi (R),WYS2,s,Non-contribution,2029
p,2008,Mike Enzi (R),WYS2,s,Other,8500
i,2008,Mike Enzi (R),WYS2,s,Other,28700
i,2008,Mike Enzi (R),WYS2,s,Transportation,1500
p,2008,Mike Enzi (R),WYS2,s,Transportation,33000
i,2008,Mike Enzi (R),WYS2,s,Unknown,36081
p,2008,Mike Enzi (R),WYS2,s,Unknown,2000
p,2008,Mitch McConnell (R),KYS1,s,Agribusiness,395796
i,2008,Mitch McConnell (R),KYS1,s,Agribusiness,407666
i,2008,Mitch McConnell (R),KYS1,s,Candidate,1391275
i,2008,Mitch McConnell (R),KYS1,s,Communic/Electronics,267500
p,2008,Mitch McConnell (R),KYS1,s,Communic/Electronics,224769
i,2008,Mitch McConnell (R),KYS1,s,Construction,424096
p,2008,Mitch McConnell (R),KYS1,s,Construction,155550
p,2008,Mitch McConnell (R),KYS1,s,Defense,117500
i,2008,Mitch McConnell (R),KYS1,s,Defense,43250
i,2008,Mitch McConnell (R),KYS1,s,Energy/Nat Resource,429550
p,2008,Mitch McConnell (R),KYS1,s,Energy/Nat Resource,366550
i,2008,Mitch McConnell (R),KYS1,s,Finance/Insur/RealEst,1861697
p,2008,Mitch McConnell (R),KYS1,s,Finance/Insur/RealEst,629322
i,2008,Mitch McConnell (R),KYS1,s,Health,776500
p,2008,Mitch McConnell (R),KYS1,s,Health,703646
i,2008,Mitch McConnell (R),KYS1,s,Ideology/Single-Issue,670033
p,2008,Mitch McConnell (R),KYS1,s,Ideology/Single-Issue,1024524
p,2008,Mitch McConnell (R),KYS1,s,Joint Candidate Cmtes,11911
p,2008,Mitch McConnell (R),KYS1,s,Labor,29302
i,2008,Mitch McConnell (R),KYS1,s,Lawyers & Lobbyists,855673
p,2008,Mitch McConnell (R),KYS1,s,Lawyers & Lobbyists,172950
p,2008,Mitch McConnell (R),KYS1,s,Misc Business,516452
i,2008,Mitch McConnell (R),KYS1,s,Misc Business,858940
i,2008,Mitch McConnell (R),KYS1,s,Non-contribution,61219
i,2008,Mitch McConnell (R),KYS1,s,Other,989113
p,2008,Mitch McConnell (R),KYS1,s,Other,7000
p,2008,Mitch McConnell (R),KYS1,s,Party Cmte,5062212
p,2008,Mitch McConnell (R),KYS1,s,Transportation,174029
i,2008,Mitch McConnell (R),KYS1,s,Transportation,258325
i,2008,Mitch McConnell (R),KYS1,s,Unknown,1786628
p,2008,Mitch McConnell (R),KYS1,s,Unknown,12970
p,2008,Pat Roberts (R),KSS1,s,Agribusiness,428761
i,2008,Pat Roberts (R),KSS1,s,Agribusiness,109431
p,2008,Pat Roberts (R),KSS1,s,Communic/Electronics,89750
i,2008,Pat Roberts (R),KSS1,s,Communic/Electronics,57265
p,2008,Pat Roberts (R),KSS1,s,Construction,105300
i,2008,Pat Roberts (R),KSS1,s,Construction,82825
i,2008,Pat Roberts (R),KSS1,s,Defense,3500
p,2008,Pat Roberts (R),KSS1,s,Defense,31500
i,2008,Pat Roberts (R),KSS1,s,Energy/Nat Resource,154895
p,2008,Pat Roberts (R),KSS1,s,Energy/Nat Resource,126776
p,2008,Pat Roberts (R),KSS1,s,Finance/Insur/RealEst,412749
i,2008,Pat Roberts (R),KSS1,s,Finance/Insur/RealEst,434743
i,2008,Pat Roberts (R),KSS1,s,Health,175100
p,2008,Pat Roberts (R),KSS1,s,Health,505599
p,2008,Pat Roberts (R),KSS1,s,Ideology/Single-Issue,425065
i,2008,Pat Roberts (R),KSS1,s,Ideology/Single-Issue,242650
p,2008,Pat Roberts (R),KSS1,s,Joint Candidate Cmtes,13483
p,2008,Pat Roberts (R),KSS1,s,Labor,11000
p,2008,Pat Roberts (R),KSS1,s,Lawyers & Lobbyists,72368
i,2008,Pat Roberts (R),KSS1,s,Lawyers & Lobbyists,256502
p,2008,Pat Roberts (R),KSS1,s,Misc Business,214496
i,2008,Pat Roberts (R),KSS1,s,Misc Business,363124
i,2008,Pat Roberts (R),KSS1,s,Non-contribution,32504
i,2008,Pat Roberts (R),KSS1,s,Other,261088
p,2008,Pat Roberts (R),KSS1,s,Other,2000
p,2008,Pat Roberts (R),KSS1,s,Party Cmte,9852
p,2008,Pat Roberts (R),KSS1,s,Transportation,157670
i,2008,Pat Roberts (R),KSS1,s,Transportation,33400
i,2008,Pat Roberts (R),KSS1,s,Unknown,448780
p,2008,Pat Roberts (R),KSS1,s,Unknown,7000
p,2008,Roger Wicker (R),MSS2,s,Agribusiness,127500
i,2008,Roger Wicker (R),MSS2,s,Agribusiness,160650
i,2008,Roger Wicker (R),MSS2,s,Communic/Electronics,94150
p,2008,Roger Wicker (R),MSS2,s,Communic/Electronics,110544
i,2008,Roger Wicker (R),MSS2,s,Construction,216800
p,2008,Roger Wicker (R),MSS2,s,Construction,82900
p,2008,Roger Wicker (R),MSS2,s,Defense,91100
i,2008,Roger Wicker (R),MSS2,s,Defense,27050
p,2008,Roger Wicker (R),MSS2,s,Energy/Nat Resource,160300
i,2008,Roger Wicker (R),MSS2,s,Energy/Nat Resource,151950
p,2008,Roger Wicker (R),MSS2,s,Finance/Insur/RealEst,305748
i,2008,Roger Wicker (R),MSS2,s,Finance/Insur/RealEst,575570
i,2008,Roger Wicker (R),MSS2,s,Health,239450
p,2008,Roger Wicker (R),MSS2,s,Health,170350
i,2008,Roger Wicker (R),MSS2,s,Ideology/Single-Issue,147086
p,2008,Roger Wicker (R),MSS2,s,Ideology/Single-Issue,468672
p,2008,Roger Wicker (R),MSS2,s,Labor,13949
p,2008,Roger Wicker (R),MSS2,s,Lawyers & Lobbyists,95000
i,2008,Roger Wicker (R),MSS2,s,Lawyers & Lobbyists,380123
i,2008,Roger Wicker (R),MSS2,s,Misc Business,363550
p,2008,Roger Wicker (R),MSS2,s,Misc Business,285734
i,2008,Roger Wicker (R),MSS2,s,Non-contribution,17864
i,2008,Roger Wicker (R),MSS2,s,Other,279372
p,2008,Roger Wicker (R),MSS2,s,Other,1000
p,2008,Roger Wicker (R),MSS2,s,Party Cmte,8339179
i,2008,Roger Wicker (R),MSS2,s,Transportation,67950
p,2008,Roger Wicker (R),MSS2,s,Transportation,109850
i,2008,Roger Wicker (R),MSS2,s,Unknown,878951
p,2008,Roger Wicker (R),MSS2,s,Unknown,1735
p,2008,Saxby Chambliss (R),GAS1,s,Agribusiness,859387
i,2008,Saxby Chambliss (R),GAS1,s,Agribusiness,641815
i,2008,Saxby Chambliss (R),GAS1,s,Communic/Electronics,122750
p,2008,Saxby Chambliss (R),GAS1,s,Communic/Electronics,187184
p,2008,Saxby Chambliss (R),GAS1,s,Construction,134000
i,2008,Saxby Chambliss (R),GAS1,s,Construction,267851
i,2008,Saxby Chambliss (R),GAS1,s,Defense,43350
p,2008,Saxby Chambliss (R),GAS1,s,Defense,174700
i,2008,Saxby Chambliss (R),GAS1,s,Energy/Nat Resource,190405
p,2008,Saxby Chambliss (R),GAS1,s,Energy/Nat Resource,350000
i,2008,Saxby Chambliss (R),GAS1,s,Finance/Insur/RealEst,1217231
p,2008,Saxby Chambliss (R),GAS1,s,Finance/Insur/RealEst,801942
p,2008,Saxby Chambliss (R),GAS1,s,Health,459033
i,2008,Saxby Chambliss (R),GAS1,s,Health,308909
p,2008,Saxby Chambliss (R),GAS1,s,Ideology/Single-Issue,1898950
i,2008,Saxby Chambliss (R),GAS1,s,Ideology/Single-Issue,571060
p,2008,Saxby Chambliss (R),GAS1,s,Joint Candidate Cmtes,9293
i,2008,Saxby Chambliss (R),GAS1,s,Labor,2000
p,2008,Saxby Chambliss (R),GAS1,s,Labor,17030
p,2008,Saxby Chambliss (R),GAS1,s,Lawyers & Lobbyists,148233
i,2008,Saxby Chambliss (R),GAS1,s,Lawyers & Lobbyists,656490
i,2008,Saxby Chambliss (R),GAS1,s,Misc Business,560920
p,2008,Saxby Chambliss (R),GAS1,s,Misc Business,567852
i,2008,Saxby Chambliss (R),GAS1,s,Non-contribution,246199
p,2008,Saxby Chambliss (R),GAS1,s,Other,2000
i,2008,Saxby Chambliss (R),GAS1,s,Other,765177
p,2008,Saxby Chambliss (R),GAS1,s,Party Cmte,9360526
p,2008,Saxby Chambliss (R),GAS1,s,Transportation,203000
i,2008,Saxby Chambliss (R),GAS1,s,Transportation,94700
i,2008,Saxby Chambliss (R),GAS1,s,Unknown,1676596
p,2008,Saxby Chambliss (R),GAS1,s,Unknown,10800
p,2008,Susan Collins (R),MES2,s,Agribusiness,107900
i,2008,Susan Collins (R),MES2,s,Agribusiness,76438
i,2008,Susan Collins (R),MES2,s,Communic/Electronics,207900
p,2008,Susan Collins (R),MES2,s,Communic/Electronics,176832
p,2008,Susan Collins (R),MES2,s,Construction,131500
i,2008,Susan Collins (R),MES2,s,Construction,123546
p,2008,Susan Collins (R),MES2,s,Defense,118300
i,2008,Susan Collins (R),MES2,s,Defense,77501
i,2008,Susan Collins (R),MES2,s,Energy/Nat Resource,85350
p,2008,Susan Collins (R),MES2,s,Energy/Nat Resource,98250
p,2008,Susan Collins (R),MES2,s,Finance/Insur/RealEst,381534
i,2008,Susan Collins (R),MES2,s,Finance/Insur/RealEst,861003
i,2008,Susan Collins (R),MES2,s,Health,212419
p,2008,Susan Collins (R),MES2,s,Health,712958
p,2008,Susan Collins (R),MES2,s,Ideology/Single-Issue,514677
i,2008,Susan Collins (R),MES2,s,Ideology/Single-Issue,316049
p,2008,Susan Collins (R),MES2,s,Joint Candidate Cmtes,7147
p,2008,Susan Collins (R),MES2,s,Labor,93568
p,2008,Susan Collins (R),MES2,s,Lawyers & Lobbyists,108447
i,2008,Susan Collins (R),MES2,s,Lawyers & Lobbyists,548182
i,2008,Susan Collins (R),MES2,s,Misc Business,435405
p,2008,Susan Collins (R),MES2,s,Misc Business,402237
i,2008,Susan Collins (R),MES2,s,Non-contribution,43044
p,2008,Susan Collins (R),MES2,s,Other,10000
i,2008,Susan Collins (R),MES2,s,Other,593330
p,2008,Susan Collins (R),MES2,s,Party Cmte,1076125
p,2008,Susan Collins (R),MES2,s,Transportation,129000
i,2008,Susan Collins (R),MES2,s,Transportation,40744
p,2008,Susan Collins (R),MES2,s,Unknown,1000
i,2008,Susan Collins (R),MES2,s,Unknown,760672
i,2008,Thad Cochran (R),MSS1,s,Agribusiness,126994
p,2008,Thad Cochran (R),MSS1,s,Agribusiness,201500
i,2008,Thad Cochran (R),MSS1,s,Communic/Electronics,33900
p,2008,Thad Cochran (R),MSS1,s,Communic/Electronics,43000
i,2008,Thad Cochran (R),MSS1,s,Construction,79000
p,2008,Thad Cochran (R),MSS1,s,Construction,32000
i,2008,Thad Cochran (R),MSS1,s,Defense,12350
p,2008,Thad Cochran (R),MSS1,s,Defense,109300
i,2008,Thad Cochran (R),MSS1,s,Energy/Nat Resource,37800
p,2008,Thad Cochran (R),MSS1,s,Energy/Nat Resource,90000
p,2008,Thad Cochran (R),MSS1,s,Finance/Insur/RealEst,88650
i,2008,Thad Cochran (R),MSS1,s,Finance/Insur/RealEst,119050
p,2008,Thad Cochran (R),MSS1,s,Health,112800
i,2008,Thad Cochran (R),MSS1,s,Health,46050
p,2008,Thad Cochran (R),MSS1,s,Ideology/Single-Issue,107590
i,2008,Thad Cochran (R),MSS1,s,Ideology/Single-Issue,15950
p,2008,Thad Cochran (R),MSS1,s,Joint Candidate Cmtes,11785
p,2008,Thad Cochran (R),MSS1,s,Labor,15500
p,2008,Thad Cochran (R),MSS1,s,Lawyers & Lobbyists,65800
i,2008,Thad Cochran (R),MSS1,s,Lawyers & Lobbyists,185614
i,2008,Thad Cochran (R),MSS1,s,Misc Business,85898
p,2008,Thad Cochran (R),MSS1,s,Misc Business,108698
i,2008,Thad Cochran (R),MSS1,s,Non-contribution,79
p,2008,Thad Cochran (R),MSS1,s,Other,500
i,2008,Thad Cochran (R),MSS1,s,Other,79400
p,2008,Thad Cochran (R),MSS1,s,Party Cmte,200800
i,2008,Thad Cochran (R),MSS1,s,Transportation,26997
p,2008,Thad Cochran (R),MSS1,s,Transportation,70000
i,2008,Thad Cochran (R),MSS1,s,Unknown,226200
i,2008,Tim Johnson (D),SDS2,s,Agribusiness,38148
p,2008,Tim Johnson (D),SDS2,s,Agribusiness,76000
p,2008,Tim Johnson (D),SDS2,s,Communic/Electronics,78500
i,2008,Tim Johnson (D),SDS2,s,Communic/Electronics,48556
i,2008,Tim Johnson (D),SDS2,s,Construction,13850
p,2008,Tim Johnson (D),SDS2,s,Construction,15750
p,2008,Tim Johnson (D),SDS2,s,Defense,35800
i,2008,Tim Johnson (D),SDS2,s,Defense,2500
p,2008,Tim Johnson (D),SDS2,s,Energy/Nat Resource,175983
i,2008,Tim Johnson (D),SDS2,s,Energy/Nat Resource,23597
p,2008,Tim Johnson (D),SDS2,s,Finance/Insur/RealEst,596745
i,2008,Tim Johnson (D),SDS2,s,Finance/Insur/RealEst,306123
i,2008,Tim Johnson (D),SDS2,s,Health,77440
p,2008,Tim Johnson (D),SDS2,s,Health,163150
p,2008,Tim Johnson (D),SDS2,s,Ideology/Single-Issue,382960
i,2008,Tim Johnson (D),SDS2,s,Ideology/Single-Issue,371186
p,2008,Tim Johnson (D),SDS2,s,Labor,309750
i,2008,Tim Johnson (D),SDS2,s,Labor,1950
i,2008,Tim Johnson (D),SDS2,s,Lawyers & Lobbyists,275604
p,2008,Tim Johnson (D),SDS2,s,Lawyers & Lobbyists,73617
i,2008,Tim Johnson (D),SDS2,s,Misc Business,162950
p,2008,Tim Johnson (D),SDS2,s,Misc Business,78750
i,2008,Tim Johnson (D),SDS2,s,Non-contribution,222745
i,2008,Tim Johnson (D),SDS2,s,Other,145675
p,2008,Tim Johnson (D),SDS2,s,Other,1500
p,2008,Tim Johnson (D),SDS2,s,Party Cmte,39900
p,2008,Tim Johnson (D),SDS2,s,Transportation,52500
i,2008,Tim Johnson (D),SDS2,s,Transportation,27400
i,2008,Tim Johnson (D),SDS2,s,Unknown,126825
p,2008,Tom Harkin (D),IAS2,s,Agribusiness,335669
i,2008,Tom Harkin (D),IAS2,s,Agribusiness,217360
i,2008,Tom Harkin (D),IAS2,s,Communic/Electronics,130600
p,2008,Tom Harkin (D),IAS2,s,Communic/Electronics,54450
i,2008,Tom Harkin (D),IAS2,s,Construction,57360
p,2008,Tom Harkin (D),IAS2,s,Construction,20000
p,2008,Tom Harkin (D),IAS2,s,Defense,54500
i,2008,Tom Harkin (D),IAS2,s,Defense,10547
p,2008,Tom Harkin (D),IAS2,s,Energy/Nat Resource,53266
i,2008,Tom Harkin (D),IAS2,s,Energy/Nat Resource,64786
i,2008,Tom Harkin (D),IAS2,s,Finance/Insur/RealEst,560140
p,2008,Tom Harkin (D),IAS2,s,Finance/Insur/RealEst,177341
p,2008,Tom Harkin (D),IAS2,s,Health,364880
i,2008,Tom Harkin (D),IAS2,s,Health,308200
p,2008,Tom Harkin (D),IAS2,s,Ideology/Single-Issue,236341
i,2008,Tom Harkin (D),IAS2,s,Ideology/Single-Issue,197910
p,2008,Tom Harkin (D),IAS2,s,Labor,251969
p,2008,Tom Harkin (D),IAS2,s,Lawyers & Lobbyists,109680
i,2008,Tom Harkin (D),IAS2,s,Lawyers & Lobbyists,600784
p,2008,Tom Harkin (D),IAS2,s,Misc Business,96100
i,2008,Tom Harkin (D),IAS2,s,Misc Business,256771
i,2008,Tom Harkin (D),IAS2,s,Non-contribution,356205
p,2008,Tom Harkin (D),IAS2,s,Other,7000
i,2008,Tom Harkin (D),IAS2,s,Other,359585
p,2008,Tom Harkin (D),IAS2,s,Party Cmte,2681
i,2008,Tom Harkin (D),IAS2,s,Transportation,35570
p,2008,Tom Harkin (D),IAS2,s,Transportation,48708
i,2008,Tom Harkin (D),IAS2,s,Unknown,652896
p,2008,Tom Harkin (D),IAS2,s,Unknown,17000
i,2008,Tom Udall (D),NMS2,s,Agribusiness,97980
p,2008,Tom Udall (D),NMS2,s,Agribusiness,13750
i,2008,Tom Udall (D),NMS2,s,Communic/Electronics,285338
p,2008,Tom Udall (D),NMS2,s,Communic/Electronics,34000
p,2008,Tom Udall (D),NMS2,s,Construction,9000
i,2008,Tom Udall (D),NMS2,s,Construction,81874
p,2008,Tom Udall (D),NMS2,s,Defense,8300
i,2008,Tom Udall (D),NMS2,s,Defense,2650
i,2008,Tom Udall (D),NMS2,s,Energy/Nat Resource,118025
p,2008,Tom Udall (D),NMS2,s,Energy/Nat Resource,46189
p,2008,Tom Udall (D),NMS2,s,Finance/Insur/RealEst,67250
i,2008,Tom Udall (D),NMS2,s,Finance/Insur/RealEst,685395
i,2008,Tom Udall (D),NMS2,s,Health,156002
p,2008,Tom Udall (D),NMS2,s,Health,387034
i,2008,Tom Udall (D),NMS2,s,Ideology/Single-Issue,739041
p,2008,Tom Udall (D),NMS2,s,Ideology/Single-Issue,461011
p,2008,Tom Udall (D),NMS2,s,Labor,416735
i,2008,Tom Udall (D),NMS2,s,Labor,500
p,2008,Tom Udall (D),NMS2,s,Lawyers & Lobbyists,53133
i,2008,Tom Udall (D),NMS2,s,Lawyers & Lobbyists,834398
i,2008,Tom Udall (D),NMS2,s,Misc Business,515701
p,2008,Tom Udall (D),NMS2,s,Misc Business,41500
i,2008,Tom Udall (D),NMS2,s,Non-contribution,455929
p,2008,Tom Udall (D),NMS2,s,Other,11000
i,2008,Tom Udall (D),NMS2,s,Other,811303
p,2008,Tom Udall (D),NMS2,s,Party Cmte,173988
p,2008,Tom Udall (D),NMS2,s,Transportation,22000
i,2008,Tom Udall (D),NMS2,s,Transportation,17950
p,2008,Tom Udall (D),NMS2,s,Unknown,2500
i,2008,Tom Udall (D),NMS2,s,Unknown,725977
p,2010,Barbara A. Mikulski (D),MDS2,s,Agribusiness,40265
i,2010,Barbara A. Mikulski (D),MDS2,s,Agribusiness,16400
i,2010,Barbara A. Mikulski (D),MDS2,s,Communic/Electronics,65116
p,2010,Barbara A. Mikulski (D),MDS2,s,Communic/Electronics,73900
p,2010,Barbara A. Mikulski (D),MDS2,s,Construction,19600
i,2010,Barbara A. Mikulski (D),MDS2,s,Construction,39283
i,2010,Barbara A. Mikulski (D),MDS2,s,Defense,68985
p,2010,Barbara A. Mikulski (D),MDS2,s,Defense,74400
i,2010,Barbara A. Mikulski (D),MDS2,s,Energy/Nat Resource,5800
p,2010,Barbara A. Mikulski (D),MDS2,s,Energy/Nat Resource,30500
p,2010,Barbara A. Mikulski (D),MDS2,s,Finance/Insur/RealEst,120500
i,2010,Barbara A. Mikulski (D),MDS2,s,Finance/Insur/RealEst,282464
p,2010,Barbara A. Mikulski (D),MDS2,s,Health,305274
i,2010,Barbara A. Mikulski (D),MDS2,s,Health,116826
i,2010,Barbara A. Mikulski (D),MDS2,s,Ideology/Single-Issue,230692
p,2010,Barbara A. Mikulski (D),MDS2,s,Ideology/Single-Issue,211670
p,2010,Barbara A. Mikulski (D),MDS2,s,Labor,247011
i,2010,Barbara A. Mikulski (D),MDS2,s,Labor,250
p,2010,Barbara A. Mikulski (D),MDS2,s,Lawyers & Lobbyists,61188
i,2010,Barbara A. Mikulski (D),MDS2,s,Lawyers & Lobbyists,339059
i,2010,Barbara A. Mikulski (D),MDS2,s,Misc Business,110364
p,2010,Barbara A. Mikulski (D),MDS2,s,Misc Business,61000
i,2010,Barbara A. Mikulski (D),MDS2,s,Non-contribution,31000
p,2010,Barbara A. Mikulski (D),MDS2,s,Other,19000
i,2010,Barbara A. Mikulski (D),MDS2,s,Other,278887
p,2010,Barbara A. Mikulski (D),MDS2,s,Party Cmte,137148
p,2010,Barbara A. Mikulski (D),MDS2,s,Transportation,76400
i,2010,Barbara A. Mikulski (D),MDS2,s,Transportation,51200
p,2010,Barbara A. Mikulski (D),MDS2,s,Unknown,2000
i,2010,Barbara A. Mikulski (D),MDS2,s,Unknown,438894
i,2010,Barbara Boxer (D),CAS1,s,Agribusiness,59950
p,2010,Barbara Boxer (D),CAS1,s,Agribusiness,89800
i,2010,Barbara Boxer (D),CAS1,s,Candidate,1302
p,2010,Barbara Boxer (D),CAS1,s,Communic/Electronics,170183
i,2010,Barbara Boxer (D),CAS1,s,Communic/Electronics,932010
p,2010,Barbara Boxer (D),CAS1,s,Construction,127117
i,2010,Barbara Boxer (D),CAS1,s,Construction,149998
p,2010,Barbara Boxer (D),CAS1,s,Defense,4500
i,2010,Barbara Boxer (D),CAS1,s,Defense,11150
p,2010,Barbara Boxer (D),CAS1,s,Energy/Nat Resource,100699
i,2010,Barbara Boxer (D),CAS1,s,Energy/Nat Resource,138850
i,2010,Barbara Boxer (D),CAS1,s,Finance/Insur/RealEst,949099
p,2010,Barbara Boxer (D),CAS1,s,Finance/Insur/RealEst,72431
p,2010,Barbara Boxer (D),CAS1,s,Health,112150
i,2010,Barbara Boxer (D),CAS1,s,Health,379333
i,2010,Barbara Boxer (D),CAS1,s,Ideology/Single-Issue,1945998
p,2010,Barbara Boxer (D),CAS1,s,Ideology/Single-Issue,1494642
p,2010,Barbara Boxer (D),CAS1,s,Joint Candidate Cmtes,44614
i,2010,Barbara Boxer (D),CAS1,s,Labor,5800
p,2010,Barbara Boxer (D),CAS1,s,Labor,937030
i,2010,Barbara Boxer (D),CAS1,s,Lawyers & Lobbyists,1665999
p,2010,Barbara Boxer (D),CAS1,s,Lawyers & Lobbyists,115344
i,2010,Barbara Boxer (D),CAS1,s,Misc Business,1257846
p,2010,Barbara Boxer (D),CAS1,s,Misc Business,76300
i,2010,Barbara Boxer (D),CAS1,s,Non-contribution,1133719
i,2010,Barbara Boxer (D),CAS1,s,Other,1904133
p,2010,Barbara Boxer (D),CAS1,s,Other,3500
p,2010,Barbara Boxer (D),CAS1,s,Party Cmte,7609436
i,2010,Barbara Boxer (D),CAS1,s,Transportation,46449
p,2010,Barbara Boxer (D),CAS1,s,Transportation,80700
p,2010,Barbara Boxer (D),CAS1,s,Unknown,7500
i,2010,Barbara Boxer (D),CAS1,s,Unknown,2100695
p,2010,Charles E. Schumer (D),NYS2,s,Agribusiness,70985
i,2010,Charles E. Schumer (D),NYS2,s,Agribusiness,127300
i,2010,Charles E. Schumer (D),NYS2,s,Communic/Electronics,746400
p,2010,Charles E. Schumer (D),NYS2,s,Communic/Electronics,302934
p,2010,Charles E. Schumer (D),NYS2,s,Construction,56800
i,2010,Charles E. Schumer (D),NYS2,s,Construction,279277
i,2010,Charles E. Schumer (D),NYS2,s,Defense,46750
p,2010,Charles E. Schumer (D),NYS2,s,Defense,78000
p,2010,Charles E. Schumer (D),NYS2,s,Energy/Nat Resource,71700
i,2010,Charles E. Schumer (D),NYS2,s,Energy/Nat Resource,83800
i,2010,Charles E. Schumer (D),NYS2,s,Finance/Insur/RealEst,4760539
p,2010,Charles E. Schumer (D),NYS2,s,Finance/Insur/RealEst,679333
p,2010,Charles E. Schumer (D),NYS2,s,Health,531750
i,2010,Charles E. Schumer (D),NYS2,s,Health,476900
i,2010,Charles E. Schumer (D),NYS2,s,Ideology/Single-Issue,424402
p,2010,Charles E. Schumer (D),NYS2,s,Ideology/Single-Issue,152359
p,2010,Charles E. Schumer (D),NYS2,s,Labor,355162
i,2010,Charles E. Schumer (D),NYS2,s,Labor,1250
i,2010,Charles E. Schumer (D),NYS2,s,Lawyers & Lobbyists,2443190
p,2010,Charles E. Schumer (D),NYS2,s,Lawyers & Lobbyists,256283
i,2010,Charles E. Schumer (D),NYS2,s,Misc Business,1049630
p,2010,Charles E. Schumer (D),NYS2,s,Misc Business,346850
i,2010,Charles E. Schumer (D),NYS2,s,Non-contribution,45450
i,2010,Charles E. Schumer (D),NYS2,s,Other,705025
p,2010,Charles E. Schumer (D),NYS2,s,Other,7800
p,2010,Charles E. Schumer (D),NYS2,s,Transportation,103500
i,2010,Charles E. Schumer (D),NYS2,s,Transportation,76900
i,2010,Charles E. Schumer (D),NYS2,s,Unknown,2130494
p,2010,Charles E. Schumer (D),NYS2,s,Unknown,5000
p,2010,Chris Coons (D),DES2,s,Agribusiness,7500
i,2010,Chris Coons (D),DES2,s,Agribusiness,18550
i,2010,Chris Coons (D),DES2,s,Communic/Electronics,102200
p,2010,Chris Coons (D),DES2,s,Communic/Electronics,29000
p,2010,Chris Coons (D),DES2,s,Construction,6000
i,2010,Chris Coons (D),DES2,s,Construction,21150
p,2010,Chris Coons (D),DES2,s,Defense,12500
i,2010,Chris Coons (D),DES2,s,Defense,1000
i,2010,Chris Coons (D),DES2,s,Energy/Nat Resource,8150
p,2010,Chris Coons (D),DES2,s,Energy/Nat Resource,5500
p,2010,Chris Coons (D),DES2,s,Finance/Insur/RealEst,124640
i,2010,Chris Coons (D),DES2,s,Finance/Insur/RealEst,257375
i,2010,Chris Coons (D),DES2,s,Health,124500
p,2010,Chris Coons (D),DES2,s,Health,75000
p,2010,Chris Coons (D),DES2,s,Ideology/Single-Issue,579000
i,2010,Chris Coons (D),DES2,s,Ideology/Single-Issue,27250
i,2010,Chris Coons (D),DES2,s,Labor,500
p,2010,Chris Coons (D),DES2,s,Labor,275013
p,2010,Chris Coons (D),DES2,s,Lawyers & Lobbyists,43096
i,2010,Chris Coons (D),DES2,s,Lawyers & Lobbyists,673965
i,2010,Chris Coons (D),DES2,s,Misc Business,153850
p,2010,Chris Coons (D),DES2,s,Misc Business,46000
i,2010,Chris Coons (D),DES2,s,Non-contribution,876051
i,2010,Chris Coons (D),DES2,s,Other,304447
p,2010,Chris Coons (D),DES2,s,Party Cmte,56850
p,2010,Chris Coons (D),DES2,s,Transportation,12000
i,2010,Chris Coons (D),DES2,s,Transportation,6800
i,2010,Chris Coons (D),DES2,s,Unknown,700679
p,2010,Chuck Grassley (R),IAS1,s,Agribusiness,291250
i,2010,Chuck Grassley (R),IAS1,s,Agribusiness,92350
i,2010,Chuck Grassley (R),IAS1,s,Communic/Electronics,55450
p,2010,Chuck Grassley (R),IAS1,s,Communic/Electronics,247526
p,2010,Chuck Grassley (R),IAS1,s,Construction,90500
i,2010,Chuck Grassley (R),IAS1,s,Construction,60398
p,2010,Chuck Grassley (R),IAS1,s,Defense,49000
i,2010,Chuck Grassley (R),IAS1,s,Defense,1000
p,2010,Chuck Grassley (R),IAS1,s,Energy/Nat Resource,212400
i,2010,Chuck Grassley (R),IAS1,s,Energy/Nat Resource,102540
i,2010,Chuck Grassley (R),IAS1,s,Finance/Insur/RealEst,328652
p,2010,Chuck Grassley (R),IAS1,s,Finance/Insur/RealEst,499949
p,2010,Chuck Grassley (R),IAS1,s,Health,407110
i,2010,Chuck Grassley (R),IAS1,s,Health,212510
